id,lat,long,village,bed_hygiene,bird_nests_inside,chicken_coop_location,bedroom_clutter,dark_main_room,floor_type,construction_pile_type,firewood_location,grain_storage_in_house,house_age,house_hygiene,kitchen_location,land_for_agriculture,num_humans,num_chickens,num_dogs,num_pigs,sign_animals,sign_rats,condition_bedroom_wall,condition_house_wall,material_house_wall,material_roof,windows_in_bedroom,dist_perim,density,infestation,truth
96A_Prensa,560.9908794886624,88.37899475477248,Prensa,buena,no,no,si_acumula,si,tierra,ninguno,adentro_casa,no,2_to_6,mala,shared_none,owned,1,4,0,0,TRUE,FALSE,deterioradas,deterioradas,bajareque,vegetal_clay,FALSE,339.99940859964784,9,1,1
97_Prensa,561.0085706360445,88.3861279626274,Prensa,buena,si,afuera_casa,si_acumula,si,tierra,wood_ceram_metal,adentro_casa,no,7_or_more,buena,adentro_casa,owned,3,1,4,0,TRUE,FALSE,deterioradas,deterioradas,bajareque,vegetal_clay,FALSE,379.7900741104711,7,1,1
97A_Prensa,561.0154901797958,88.39206026990709,Prensa,buena,no,no,no_acumula,no,ladrillo,wood_ceram_metal,ninguno,si,one_or_less,buena,shared_none,owned,1,0,0,0,FALSE,FALSE,buen_estado,buen_estado,adobe,alum_cement,TRUE,391.9148767558047,6,0,0
98_Prensa,560.9926124946558,88.38970543441641,Prensa,mala,no,afuera_casa,si_acumula,si,tierra,wood_ceram_metal,adentro_casa,si,7_or_more,mala,adentro_casa,owned,3,1,3,0,TRUE,FALSE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,332.9414715302795,10,1,1
99_Prensa,560.9964407908973,88.39070150399338,Prensa,mala,no,no,si_acumula,si,tierra,adobe_clay,adentro_casa,no,7_or_more,mala,adentro_casa,no,5,8,3,0,TRUE,FALSE,deterioradas,deterioradas,bajareque,vegetal_clay,FALSE,342.15116577514993,8,0,0
100A_Prensa,560.9874433487289,88.40475224803058,Prensa,mala,no,afuera_casa,si_acumula,si,tierra,adobe_clay,ninguno,no,2_to_6,mala,shared_none,owned,5,12,3,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,302.56902782896134,11,1,1
100B_Prensa,560.9917617385984,88.412564174543,Prensa,mala,no,afuera_casa,si_acumula,si,tierra,ninguno,adentro_casa,si,2_to_6,buena,adentro_casa,rented,3,2,0,0,FALSE,FALSE,deterioradas,deterioradas,adobe,alum_cement,FALSE,305.63885296481965,11,0,0
100C_Prensa,560.9790541878455,88.41740797405397,Prensa,mala,no,afuera_casa,si_acumula,si,tierra,ninguno,adentro_casa,si,2_to_6,buena,adentro_casa,owned,5,11,1,0,TRUE,FALSE,buen_estado,buen_estado,adobe,vegetal_clay,FALSE,266.1499458501426,10,1,1
100D_Prensa,560.996448485198,88.45041831381869,Prensa,buena,si,no,no_acumula,si,tierra,ninguno,adentro_casa,si,2_to_6,buena,adentro_casa,owned,3,0,0,0,TRUE,TRUE,buen_estado,deterioradas,brick_block_oth,alum_cement,TRUE,276.82527478555556,4,0,0
101_Prensa,561.0039242965496,88.46558356718876,Prensa,mala,no,afuera_casa,si_acumula,si,tierra,ninguno,ninguno,si,2_to_6,mala,adentro_casa,no,8,8,3,0,TRUE,TRUE,deterioradas,deterioradas,palopique,vegetal_clay,FALSE,280.34328370442256,5,0,0
103_Prensa,561.0121497665405,88.47050815456947,Prensa,mala,no,no,si_acumula,no,tierra,ninguno,ninguno,si,7_or_more,mala,adentro_casa,owned,6,1,1,0,TRUE,TRUE,deterioradas,deterioradas,palopique,vegetal_clay,FALSE,297.0842793857105,5,0,0
105_Prensa,561.0521363009696,88.41013215265598,Prensa,buena,no,no,no_acumula,no,ladrillo,adobe_clay,ninguno,no,2_to_6,mala,adentro_casa,owned,3,6,0,0,FALSE,FALSE,deterioradas,deterioradas,adobe,alum_cement,TRUE,470.7321867130755,3,0,0
106_Prensa,561.0438068536556,88.41752315793926,Prensa,buena,no,afuera_casa,no_acumula,no,tierra,ninguno,adentro_casa,si,7_or_more,mala,afuera_casa,owned,5,6,4,0,FALSE,FALSE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,440.23480892812745,3,0,0
106A_Prensa,561.0425054532441,88.42045207681176,Prensa,mala,no,no,no_acumula,no,tierra,wood_ceram_metal,ninguno,no,one_or_less,mala,shared_none,owned,2,3,2,0,FALSE,FALSE,deterioradas,deterioradas,adobe,alum_cement,FALSE,433.5284728484728,3,0,0
108_Prensa,561.0410917506251,88.4377906712931,Prensa,mala,si,afuera_casa,no_acumula,si,tierra,ninguno,ninguno,no,7_or_more,mala,adentro_casa,owned,10,12,3,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,vegetal_clay,FALSE,410.7518554516123,3,0,0
110_Prensa,561.0266373921005,88.48160311898106,Prensa,buena,no,afuera_casa,no_acumula,si,tierra,ninguno,ninguno,si,2_to_6,mala,afuera_casa,owned,9,3,6,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,323.92092346342685,5,0,0
111_Prensa,561.0266071500577,88.4862765671158,Prensa,buena,no,afuera_casa,si_acumula,si,tierra,ninguno,ninguno,si,2_to_6,buena,adentro_casa,owned,5,4,1,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,318.7255242462689,6,1,1
113_Prensa,561.046178407646,88.4972276007057,Prensa,mala,si,no,si_acumula,si,tierra,ninguno,ninguno,si,7_or_more,mala,adentro_casa,owned,3,6,1,0,TRUE,FALSE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,317.85057610726693,3,0,0
114_Prensa,561.0435699797243,88.50257571224395,Prensa,mala,si,no,si_acumula,si,tierra,ninguno,adentro_casa,si,7_or_more,mala,adentro_casa,owned,6,2,0,0,TRUE,FALSE,deterioradas,deterioradas,adobe,vegetal_clay,FALSE,309.74916698473646,4,0,0
116_Prensa,561.1243602745408,88.49645042261676,Prensa,mala,no,afuera_casa,si_acumula,si,tierra,adobe_clay,ninguno,si,7_or_more,mala,afuera_casa,owned,4,4,3,0,FALSE,FALSE,buen_estado,buen_estado,bajareque,alum_cement,FALSE,186.05861752691075,0,1,1
118A_Prensa,561.0606143886209,88.5797871852604,Prensa,mala,si,afuera_casa,si_acumula,si,tierra,wood_ceram_metal,adentro_casa,si,2_to_6,mala,adentro_casa,rented,6,19,1,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,TRUE,99.29810016936509,2,1,1
123_Prensa,561.0456785195909,88.61164939411165,Prensa,mala,no,afuera_casa,si_acumula,no,ladrillo,ninguno,afuera_casa,si,7_or_more,mala,afuera_casa,owned,5,12,3,0,FALSE,FALSE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,49.982363254508904,1,0,0
124_Prensa,561.0497030443943,88.59241436389087,Prensa,mala,no,afuera_casa,si_acumula,si,tierra,ninguno,adentro_casa,si,2_to_6,mala,adentro_casa,rented,4,20,2,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,TRUE,88.2928706570121,3,0,0
126_Prensa,561.049322801164,88.56541265946842,Prensa,mala,si,no,si_acumula,si,tierra,ninguno,adentro_casa,si,7_or_more,mala,adentro_casa,owned,8,10,4,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,TRUE,152.35276800317126,2,0,0
127_Prensa,560.999986376672,88.60732403984943,Prensa,mala,si,afuera_casa,si_acumula,si,tierra,adobe_clay,afuera_casa,si,7_or_more,mala,adentro_casa,owned,7,3,1,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,68.488693199236,4,1,1
128_Prensa,560.9789334355662,88.61463914567547,Prensa,mala,no,afuera_casa,si_acumula,si,ladrillo,wood_ceram_metal,adentro_casa,si,7_or_more,mala,adentro_casa,owned,5,20,2,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,49.982147936796046,3,0,0
129_Prensa,561.0012652990051,88.6043474207625,Prensa,mala,si,no,si_acumula,si,tierra,ninguno,adentro_casa,no,7_or_more,mala,adentro_casa,owned,3,0,3,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,76.95919542966118,4,0,0
130_Prensa,560.9887127815999,88.59491616862886,Prensa,buena,no,afuera_casa,si_acumula,no,tierra,wood_ceram_metal,ninguno,no,one_or_less,buena,afuera_casa,no,7,3,1,0,FALSE,FALSE,buen_estado,buen_estado,brick_block_oth,alum_cement,FALSE,97.8927569847636,6,0,0
131_Prensa,561.0079227286706,88.57875253826408,Prensa,buena,no,afuera_casa,si_acumula,no,tierra,ninguno,afuera_casa,si,7_or_more,buena,afuera_casa,rented,6,6,4,0,FALSE,FALSE,deterioradas,buen_estado,adobe,alum_cement,TRUE,150.35802472182198,6,0,0
132_Prensa,561.0004271189532,88.56380292823799,Prensa,mala,si,no,si_acumula,si,ladrillo,ninguno,directly_outside,si,7_or_more,mala,adentro_casa,owned,12,0,5,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,163.45550114021415,4,0,0
133_Prensa,560.9761971650636,88.57238219275321,Prensa,mala,si,afuera_casa,si_acumula,si,tierra,ninguno,adentro_casa,si,7_or_more,mala,adentro_casa,owned,10,29,4,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,88.87903653245878,4,0,0
133A_Prensa,560.9928574187331,88.55970313700998,Prensa,mala,no,no,si_acumula,si,tierra,ninguno,ninguno,no,2_to_6,mala,adentro_casa,no,6,0,2,0,FALSE,FALSE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,147.5762383001045,3,0,0
137_Prensa,561.0149271344391,88.51398972226924,Prensa,mala,no,afuera_casa,si_acumula,si,ladrillo,adobe_clay,adentro_casa,si,7_or_more,mala,adentro_casa,owned,12,31,3,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,TRUE,256.97574658024627,2,1,1
140_Prensa,560.9957008165763,88.46322137847764,Prensa,buena,si,afuera_casa,si_acumula,si,tierra,adobe_clay,adentro_casa,si,2_to_6,buena,shared_none,owned,4,32,0,2,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,260.80367404261267,4,0,0
141_Prensa,560.9769616046146,88.43691021443176,Prensa,buena,no,adj_inside,si_acumula,si,ladrillo,ninguno,directly_outside,si,7_or_more,buena,adentro_casa,owned,5,5,1,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,TRUE,239.17924167774376,7,1,1
142_Prensa,560.9617342980071,88.43223295119745,Prensa,mala,no,afuera_casa,si_acumula,si,ladrillo,ninguno,directly_outside,si,7_or_more,mala,adentro_casa,owned,6,5,3,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,203.32982812269503,6,0,0
142A_Prensa,560.9617437388703,88.43199982928665,Prensa,mala,no,no,no_acumula,si,tierra,wood_ceram_metal,ninguno,no,one_or_less,mala,shared_none,owned,1,0,0,0,FALSE,FALSE,deterioradas,deterioradas,adobe,alum_cement,FALSE,203.61032726901524,6,0,0
144_Prensa,560.9385181775119,88.40118875701177,Prensa,mala,si,adj_inside,si_acumula,si,tierra,ninguno,directly_outside,si,2_to_6,mala,afuera_casa,no,2,12,2,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,174.8399329091778,3,1,1
145_Prensa,560.9626771760737,88.40166938289453,Prensa,mala,si,afuera_casa,si_acumula,si,tierra,ninguno,adentro_casa,si,7_or_more,mala,adentro_casa,no,6,12,0,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,vegetal_clay,FALSE,239.3114904509235,9,0,0
145A_Prensa,560.9630837819723,88.40148328353503,Prensa,buena,no,afuera_casa,si_acumula,si,tierra,wood_ceram_metal,adentro_casa,si,2_to_6,buena,afuera_casa,no,3,6,3,0,FALSE,FALSE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,240.60906886991555,9,0,0
146A_Prensa,560.9658954081553,88.3995059804919,Prensa,mala,no,no,si_acumula,si,tierra,ninguno,afuera_casa,si,2_to_6,mala,adentro_casa,no,10,6,2,0,FALSE,FALSE,deterioradas,deterioradas,bajareque,vegetal_clay,FALSE,250.3371950616116,11,0,0
147_Prensa,560.9607864529537,88.33522848281676,Prensa,buena,no,afuera_casa,si_acumula,si,tierra,wood_ceram_metal,afuera_casa,no,7_or_more,buena,adentro_casa,owned,6,15,2,1,FALSE,FALSE,buen_estado,buen_estado,bajareque,vegetal_clay,FALSE,306.9292725747389,1,0,0
148_Prensa,560.9819821849577,88.31335633014825,Prensa,mala,si,afuera_casa,si_acumula,si,tierra,wood_ceram_metal,ninguno,si,7_or_more,mala,adentro_casa,owned,5,12,0,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,387.8885216466547,3,0,0
149_Prensa,560.9910040334752,88.2984089988202,Prensa,mala,no,afuera_casa,si_acumula,si,tierra,ninguno,adentro_casa,no,7_or_more,mala,adentro_casa,owned,4,8,4,0,TRUE,FALSE,buen_estado,buen_estado,bajareque,vegetal_clay,FALSE,428.5174353131463,5,1,1
149A_Prensa,560.9903717521169,88.29837497782987,Prensa,buena,no,no,si_acumula,si,tierra,wood_ceram_metal,adentro_casa,si,2_to_6,mala,adentro_casa,rented,2,2,0,0,TRUE,FALSE,deterioradas,buen_estado,bajareque,alum_cement,FALSE,426.853570595183,4,1,1
152_Prensa,560.9957065812262,88.27541319247631,Prensa,mala,no,afuera_casa,si_acumula,si,tierra,ninguno,afuera_casa,si,2_to_6,mala,afuera_casa,rented,7,5,9,0,FALSE,FALSE,deterioradas,deterioradas,adobe,alum_cement,FALSE,466.33292219493984,7,0,0
153_Prensa,561.0108951307988,88.27694658709932,Prensa,mala,no,no,si_acumula,si,tierra,ninguno,afuera_casa,si,one_or_less,mala,adentro_casa,rented,3,0,0,0,FALSE,FALSE,buen_estado,buen_estado,adobe,alum_cement,FALSE,505.518319379448,7,0,0
153A_Prensa,561.019357066818,88.26186864577687,Prensa,mala,si,afuera_casa,no_acumula,si,tierra,ninguno,adentro_casa,si,one_or_less,mala,adentro_casa,owned,8,20,3,0,TRUE,TRUE,deterioradas,deterioradas,adobe,alum_cement,FALSE,544.783764781775,9,1,1
153C_Prensa,561.0168409934912,88.25461697599337,Prensa,mala,si,afuera_casa,no_acumula,si,tierra,ninguno,ninguno,si,2_to_6,mala,adentro_casa,no,4,2,0,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,545.9498266213614,9,1,1
154_Prensa,561.03974569731,88.25299423144398,Prensa,mala,si,no,no_acumula,si,tierra,ninguno,ninguno,no,7_or_more,mala,adentro_casa,owned,11,20,4,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,609.3484880855832,7,0,0
155_Prensa,561.0488600483797,88.23490427701466,Prensa,mala,si,no,si_acumula,si,tierra,ninguno,ninguno,si,one_or_less,mala,afuera_casa,owned,5,16,1,0,TRUE,TRUE,deterioradas,buen_estado,bajareque,alum_cement,TRUE,653.6651639212754,10,1,1
156_Prensa,561.0452639760537,88.20969962917624,Prensa,mala,no,afuera_casa,si_acumula,si,tierra,ninguno,ninguno,si,2_to_6,buena,adentro_casa,owned,5,25,2,0,TRUE,FALSE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,671.5710798458949,4,0,0
157_Prensa,561.0483598368837,88.21503267550627,Prensa,mala,no,no,si_acumula,si,tierra,ninguno,adentro_casa,no,7_or_more,mala,adentro_casa,owned,5,0,0,0,FALSE,FALSE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,674.0643823212794,4,0,0
158_Prensa,561.0369877703884,88.21519661660001,Prensa,mala,no,no,si_acumula,si,tierra,ninguno,adentro_casa,no,7_or_more,mala,adentro_casa,owned,8,0,4,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,643.2895194163235,8,1,1
158A_Prensa,561.0630972254227,88.20807656401544,Prensa,buena,no,afuera_casa,no_acumula,no,ladrillo,ninguno,afuera_casa,si,2_to_6,buena,adentro_casa,owned,7,11,2,0,FALSE,FALSE,buen_estado,buen_estado,brick_block_oth,alum_cement,TRUE,721.325824952666,6,0,0
159_Prensa,561.0233367117953,88.24054789259003,Prensa,mala,si,no,no_acumula,no,tierra,ninguno,afuera_casa,si,7_or_more,mala,adentro_casa,owned,2,0,0,0,TRUE,FALSE,deterioradas,deterioradas,bajareque,alum_cement,TRUE,578.8213820905271,9,1,1
159A_Prensa,561.022096956062,88.23844431677912,Prensa,buena,si,adj_inside,si_acumula,si,tierra,ninguno,adentro_casa,si,one_or_less,buena,adentro_casa,owned,10,9,0,0,TRUE,FALSE,buen_estado,deterioradas,adobe,alum_cement,TRUE,577.7878265805542,9,0,0
160_Prensa,561.0145185550116,88.2339631863025,Prensa,mala,si,no,si_acumula,si,tierra,wood_ceram_metal,adentro_casa,si,2_to_6,mala,adentro_casa,owned,6,0,0,0,FALSE,TRUE,deterioradas,deterioradas,adobe,alum_cement,TRUE,562.3024448583997,9,1,1
161A_Prensa,561.0075694086578,88.22861027873518,Prensa,mala,si,afuera_casa,si_acumula,si,tierra,ninguno,adentro_casa,si,one_or_less,mala,adentro_casa,owned,4,4,3,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,549.4639767956223,8,1,1
162_Prensa,561.001982940413,88.21615151778437,Prensa,mala,si,afuera_casa,si_acumula,si,tierra,ninguno,adentro_casa,si,7_or_more,mala,afuera_casa,rented,8,11,4,0,TRUE,TRUE,deterioradas,buen_estado,bajareque,alum_cement,FALSE,548.0674202375535,6,1,1
164_Prensa,560.9791180627537,88.22080034130197,Prensa,buena,si,afuera_casa,si_acumula,no,tierra,ninguno,adentro_casa,si,7_or_more,buena,shared_none,owned,7,11,3,0,FALSE,FALSE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,481.46454574424143,6,1,1
164A_Prensa,560.9787682497664,88.50806271551458,Prensa,buena,no,afuera_casa,no_acumula,no,tierra,ninguno,ninguno,no,one_or_less,buena,afuera_casa,no,8,5,3,0,FALSE,FALSE,buen_estado,buen_estado,bajareque,alum_cement,FALSE,166.17947016635625,0,0,0
166_Prensa,560.9752734715062,88.22141318741603,Prensa,mala,si,no,si_acumula,no,tierra,ninguno,ninguno,no,2_to_6,mala,afuera_casa,owned,3,0,1,0,TRUE,FALSE,deterioradas,deterioradas,adobe,alum_cement,TRUE,470.4504156599597,8,1,1
167_Prensa,560.9668963741425,88.23442466057303,Prensa,mala,si,afuera_casa,si_acumula,si,tierra,ninguno,adentro_casa,no,7_or_more,mala,adentro_casa,owned,6,12,1,2,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,433.67450436345774,8,1,1
167A_Prensa,560.9688287630216,88.2311620037675,Prensa,mala,no,afuera_casa,si_acumula,no,tierra,ninguno,adentro_casa,no,one_or_less,buena,adentro_casa,no,4,6,0,0,FALSE,FALSE,deterioradas,deterioradas,adobe,alum_cement,TRUE,442.44365603195655,8,1,1
167B_Prensa,560.9694574684313,88.23508941771583,Prensa,buena,no,no,no_acumula,si,tierra,ninguno,ninguno,no,one_or_less,buena,shared_none,no,1,0,0,0,FALSE,FALSE,deterioradas,deterioradas,bajareque,alum_cement,TRUE,439.8374587436643,7,0,0
168_Prensa,560.968539265528,88.26246089897896,Prensa,mala,si,afuera_casa,si_acumula,si,tierra,ninguno,afuera_casa,si,7_or_more,mala,adentro_casa,owned,11,4,2,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,407.4152025624517,4,1,1
174_Prensa,560.9243001698654,88.23591812935547,Prensa,mala,si,afuera_casa,si_acumula,si,tierra,ninguno,ninguno,no,7_or_more,mala,adentro_casa,no,9,12,2,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,317.43919175545386,3,1,1
176_Prensa,560.9359254876751,88.22182164753532,Prensa,mala,si,afuera_casa,no_acumula,si,tierra,wood_ceram_metal,afuera_casa,si,one_or_less,mala,afuera_casa,owned,6,8,1,0,TRUE,TRUE,deterioradas,deterioradas,adobe,alum_cement,FALSE,364.1414295705596,6,1,1
177_Prensa,560.9447462801908,88.22545617587448,Prensa,mala,si,no,si_acumula,si,tierra,wood_ceram_metal,adentro_casa,si,7_or_more,mala,adentro_casa,owned,3,13,3,0,TRUE,TRUE,deterioradas,deterioradas,adobe,vegetal_clay,FALSE,383.8957629612987,8,1,1
178_Prensa,560.9441270491559,88.22166643386572,Prensa,mala,no,no,si_acumula,si,tierra,wood_ceram_metal,ninguno,si,7_or_more,mala,shared_none,owned,1,0,0,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,386.3767992419758,8,1,1
179_Prensa,560.94690340909915,88.19952482469196,Prensa,mala,si,afuera_casa,si_acumula,si,tierra,adobe_clay,afuera_casa,si,7_or_more,mala,afuera_casa,no,9,42,4,1,TRUE,TRUE,deterioradas,deterioradas,adobe,alum_cement,TRUE,418.07533419831225,3,1,1
180_Prensa,561.0062824008247,88.17310318320587,Prensa,mala,si,afuera_casa,si_acumula,si,tierra,adobe_clay,afuera_casa,si,7_or_more,mala,afuera_casa,owned,5,10,0,0,TRUE,TRUE,buen_estado,buen_estado,adobe,vegetal_clay,TRUE,606.7414123829789,5,1,1
182_Prensa,561.0075740138747,88.16606333771769,Prensa,mala,si,no,si_acumula,si,tierra,ninguno,afuera_casa,si,7_or_more,mala,adentro_casa,owned,5,4,1,1,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,617.9198993196414,6,0,0
182B_Prensa,561.005073161376,88.16168776973137,Prensa,buena,no,no,no_acumula,si,tierra,ninguno,ninguno,no,one_or_less,buena,shared_none,owned,1,0,0,0,FALSE,FALSE,buen_estado,buen_estado,brick_block_oth,alum_cement,TRUE,615.9796660370948,9,0,0
187_Prensa,560.9796666011747,88.16093590888502,Prensa,buena,no,afuera_casa,no_acumula,si,ladrillo,wood_ceram_metal,directly_outside,si,7_or_more,buena,adentro_casa,owned,4,8,0,0,FALSE,FALSE,buen_estado,buen_estado,brick_block_oth,alum_cement,FALSE,548.4484677769133,10,0,0
187A_Prensa,560.9637836787527,88.16349227447148,Prensa,buena,si,no,no_acumula,si,tierra,wood_ceram_metal,afuera_casa,no,2_to_6,buena,afuera_casa,rented,4,5,1,0,TRUE,TRUE,deterioradas,deterioradas,palopique,vegetal_clay,FALSE,502.91960533574087,7,1,1
189_Prensa,560.9257373171953,88.1573572715965,Prensa,buena,no,no,no_acumula,si,tierra,wood_ceram_metal,adentro_casa,no,2_to_6,mala,adentro_casa,no,1,0,0,0,FALSE,TRUE,deterioradas,deterioradas,adobe,alum_cement,FALSE,407.272856264466,3,1,1
190_Prensa,560.9117349570433,88.16290772966117,Prensa,mala,si,afuera_casa,no_acumula,si,tierra,wood_ceram_metal,adentro_casa,si,7_or_more,mala,afuera_casa,owned,15,15,2,0,TRUE,TRUE,deterioradas,deterioradas,adobe,alum_cement,FALSE,363.527108720006,4,0,0
190A_Prensa,560.9009297803274,88.15943091628496,Prensa,mala,si,afuera_casa,si_acumula,si,tierra,ninguno,adentro_casa,si,7_or_more,mala,adentro_casa,rented,4,9,3,0,TRUE,TRUE,deterioradas,deterioradas,adobe,alum_cement,FALSE,338.2613943602458,3,1,1
190B_Prensa,560.8923976370818,88.18899563715297,Prensa,buena,no,adj_inside,no_acumula,no,tierra,ninguno,ninguno,si,one_or_less,buena,adentro_casa,rented,4,6,1,0,FALSE,TRUE,deterioradas,deterioradas,adobe,alum_cement,FALSE,282.95454731064035,5,1,1
190C_Prensa,560.8967836159304,88.19806078829626,Prensa,mala,no,afuera_casa,no_acumula,si,tierra,ninguno,adentro_casa,no,one_or_less,mala,adentro_casa,rented,4,7,0,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,284.834842227305,3,1,1
190D_Prensa,560.8928620918866,88.20328228195437,Prensa,buena,no,adj_inside,si_acumula,si,tierra,ninguno,adentro_casa,si,7_or_more,buena,afuera_casa,rented,4,10,3,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,268.570605527037,3,1,1
191_Prensa,560.8699578481436,88.2058950638051,Prensa,buena,no,afuera_casa,si_acumula,si,tierra,wood_ceram_metal,ninguno,si,7_or_more,buena,afuera_casa,rented,8,12,2,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,204.0898091214356,3,1,1
192_Prensa,560.8825006992255,88.10185278682953,Prensa,buena,si,afuera_casa,si_acumula,si,tierra,ninguno,adentro_casa,si,7_or_more,buena,adentro_casa,rented,11,9,3,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,351.6859876067296,4,0,0
192A_Prensa,560.8988473556929,88.11943611279678,Prensa,buena,si,no,si_acumula,si,tierra,ninguno,adentro_casa,si,2_to_6,buena,adentro_casa,rented,3,0,0,0,FALSE,TRUE,deterioradas,deterioradas,adobe,alum_cement,FALSE,376.4241283833892,3,0,0
193_Prensa,560.8824673856805,88.10053930891053,Prensa,mala,si,no,si_acumula,si,tierra,ninguno,adentro_casa,si,7_or_more,mala,adentro_casa,no,3,0,0,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,353.03366627665935,4,0,0
194_Prensa,560.8666051550964,88.10166493812606,Prensa,mala,si,adj_inside,si_acumula,si,tierra,ninguno,adentro_casa,si,7_or_more,mala,adentro_casa,rented,9,45,1,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,309.126091818761,3,0,0
